"CD_GEOCMU","areamunic","precclimme","prec2010me","temp2010me","tempclimme"
3516606,42512.6350579,1424.5246705065,1205.9488184078,22.5321717314,22.5097776802
3516705,65792.5770163,1426.1843314371,1213.5186720545,22.7284940151,22.7012066474
3516804,21390.1947111,1328.8588388854,1039.4504890652,24.5982109968,24.4031207844
3516853,29478.9332644,1386.495735102,1255.1812368305,22.7252225725,22.3303137411
3516903,58125.8636516,1318.8201907472,1133.6644217207,24.740044168,24.518114487
3517000,80166.4310745,1331.6718231943,1163.2629516459,24.01928564,23.430410531
3517109,32236.4806469,1309.0464866691,1195.7047623112,24.3779845692,24.0166467992
3517208,32232.3128274,1304.9835205609,1054.9874321695,24.4757264549,23.6470107526
3517307,25799.9706646,1343.7233886719,1132.4429931641,24.0002040863,23.2778720856
3517406,152776.425131,1424.2150639651,1223.542538289,23.9814947502,23.3829757494
3517505,39084.4708983,1404.4630419741,1206.5147619521,24.3213582397,23.9679441295
3517604,48831.4995799,1544.4621651501,1794.6703483681,20.3825407024,20.4572772893
3517703,44349.4309014,1578.6330745567,1288.8704004892,23.0396111054,22.285534628
3517802,66178.9750843,1271.4242302416,1264.6847590286,24.5866960898,24.2478969639
3517901,77189.6686274,1387.5553377894,1284.0657219126,24.8084871273,24.2586206216
3518008,10116.7548106,1345.7446289063,1140.0628662109,24.8690605164,24.6340236664
3518107,54904.1756818,1338.9439906135,1071.1136700761,23.8550078841,23.152777901
3518206,112295.081422,1320.751159668,1233.3190307617,24.3375053406,24.137055397
3518305,33729.0020271,1394.0024659545,1477.7486345991,20.6458686515,20.2697743335
3518404,95164.5133578,1478.3316476308,1429.8742752313,18.7585405012,18.7191785142
3518503,68353.1281109,1355.9289370743,1277.3241475209,21.2211188637,21.2759286121
3518602,32783.4792444,1401.9705139848,1287.3714109439,23.2097682786,22.646492824
3518701,17764.0496178,,,,
3518800,39558.8118784,1515.8419476942,1596.4055101041,21.2848967696,20.8267063095
3518859,50325.1686687,1451.5883910278,1276.2854087226,22.8014307064,22.4333926397
3518909,29550.1212277,1322.1445606984,1187.725964042,24.7825212303,24.5308088735
3519006,42818.3354702,1365.5090037014,1252.6605611096,23.4622348062,23.3481348499
3519055,8159.71914749,1421.0640869141,1078.3643798828,22.2488994598,21.1179027557
3519071,7632.34392807,1420.2380142702,1165.9861639972,22.0440726271,21.0015999602
3519105,65407.1388359,1315.4198484211,1180.3332407665,23.3230230415,22.9136327515
3519204,37941.6535202,1351.5973830782,1259.2225804694,23.7416066847,23.6290447411
3519253,48178.1306661,1431.9589311628,1261.8899297007,21.6067732788,21.5835989863
3519303,35296.7186581,1486.5641637251,1259.8046156092,22.0368313408,21.7559192135
3519402,32549.2009714,1406.1297167481,1082.2868795222,24.1614519272,23.7885910159
3519501,26718.5081257,1402.5654534021,1103.0529872278,22.3479227089,22.2244071979
3519600,82791.0615901,1341.6286475916,1227.9727093435,23.2418069551,22.8850785922
3519709,129217.459942,1514.3061535283,1672.7765402477,21.7782734526,21.2314287529
3519808,43733.6485075,1375.9533095439,1282.0236878069,24.860740573,24.3475362378
3519907,68949.5702084,1394.6774289212,1338.1194073655,22.7732680381,22.9042374709
3520004,11808.9172616,1420.4593762316,1382.2475459433,22.3452705664,21.7862957615
3520103,57456.814228,1593.2206707355,1381.1135462369,23.1389541298,22.466536023
3520202,36509.6877273,1503.3461403579,1545.9215110284,18.6938441504,19.416808843
3520301,240130.565966,1790.0253549331,2078.2523609353,21.5272455391,21.1629565604
3520400,43831.3740911,,,,
3520426,22898.6518743,,,,
3520442,76524.5097477,1276.7608943574,1215.4146860853,25.0128236234,24.6489848148
3520509,38079.468395,1377.6754846235,1343.0379034637,21.7482871525,21.0901530211
3520608,14713.3662889,1338.2944041699,1295.5725700266,23.757700629,23.7908051234
3520707,33033.864314,1350.909002059,1217.0095340378,24.8608214285,24.6363151358
3520806,10201.0906327,1343.1069558812,1299.2391093885,23.8390157566,23.7743168771
3520905,24938.5841475,1492.1912556562,1110.9688525851,22.0780785938,21.61532261
3521002,20702.9895235,1255.4626464844,1237.1075439453,21.52293396,21.3897953033
3521101,23221.8027318,1474.6993230608,1330.7128083548,22.0950295709,21.6245620286
3521150,16385.3280112,1382.1130371094,1194.6810302734,24.5242576599,24.2139282227
3521200,137958.739945,1634.0426025391,1927.9255371094,19.9464998245,20.3471975327
3521309,56741.9666417,1492.4918444684,1304.5283188899,23.4490999944,22.8082707779
3521408,14121.7004793,1397.7662879813,1325.8238707277,22.127335293,21.5891593158
3521507,30627.782421,1360.6190971489,1035.9850000964,24.2198739974,23.7332700841
3521606,24978.6790795,1281.4227037445,1266.5955667965,24.125001466,23.9356959681
3521705,128911.313744,1426.6288941563,1463.3042748108,20.7533508092,20.3533992474
3521804,132546.194802,1446.0979003906,1368.5520019531,21.1635961533,20.9055786133
3521903,60199.5321391,1376.2459438214,1083.2521539797,24.0188051066,23.6261570919
3522000,27539.5074007,1345.0880746407,1264.894837793,23.0929380034,22.7022083562
3522109,73675.6849455,1662.5137939453,2091.0168457031,21.8157653809,20.9867420197
3522158,21773.0125622,1476.1289304809,1648.4109889597,19.5234163298,19.8180078534
3522208,18459.9140645,1564.4797047,1817.4909107103,21.6292506182,20.9540581158
3522307,216329.212985,1351.5075987826,1384.4122638852,21.0139292081,21.1740291302
3522406,217767.888895,1429.4438883464,1476.6731363932,20.6184654236,20.4445788066
3522505,10208.3097565,1497.7519747142,1632.4356253228,21.5387176681,20.9610265065
3522604,64076.3215412,1535.1043743485,1300.7841308259,22.0046792781,20.3023916974
3522653,48257.6904551,1468.6985255221,1581.6427101926,19.020693251,19.3364696136
3522703,119705.384087,1353.9640091379,1154.5072547122,23.5571683704,23.2151111457
3522802,60159.6264351,1427.3782291146,1348.5482606593,21.2534450777,20.6116498351
3522901,16894.2896818,1396.859623999,1369.0503667704,22.936006998,22.1916438246
3523008,34875.7830923,1254.3978159721,1220.6642675325,25.1002231614,24.6218344495
3523107,10299.0602222,1493.7459716797,1587.3314208984,21.2771282196,20.8035259247
3523206,119146.31824,1461.7320119793,1463.7186566494,20.369724921,19.9484351353
3523305,33431.1100484,,,,
3523404,39747.3102948,1480.9931069688,1452.3476283713,21.4031642041,20.6522946145
3523503,117630.781784,1419.5708685158,1337.1151993506,21.2557700476,21.2899583772
3523602,68513.3652599,1493.8839797657,1297.7118956061,22.031166858,21.65532812
3523701,19925.9949595,1605.7507863939,1546.269894948,22.3508174634,21.7913733078
3523800,17121.5962166,1514.1050462498,1214.5491315135,21.7010755772,20.9394549041
3523909,78321.3517929,1358.5800812856,1312.6538288655,21.9085940814,21.3226131664
3524006,24713.5881117,1400.3123559546,1371.5793614283,21.7279369632,21.0296575725
3524105,86372.7525056,1592.4769897461,1350.8093261719,23.0930976868,22.2854423523
3524204,33175.9976814,1394.3528081314,1198.8321480017,23.8009743583,23.3095129365
3524303,85884.9520579,1408.184663379,1264.5752093926,23.3986917994,22.8394167324
3524402,57404.7641364,1389.4364122846,1434.868251333,20.117826102,19.9122756017
3524501,17344.0624287,1356.4211973093,916.9842259508,24.3592135677,24.1615904585
3524600,84649.7035742,1709.1343349965,2035.11353009,20.5698996798,20.8100222881
3524709,17454.2133126,1434.2261593489,1168.6032582292,22.1266568193,20.8604527071
3524808,43416.3860023,1326.8866267578,1131.3486032419,24.8644804926,24.628185069
3524907,22939.0728547,1321.1326853762,1253.2210971129,20.5542684825,19.7442088943
3525003,2154.02058894,1503.7784423828,1648.1276855469,21.5137634277,20.9338207245
3525102,61339.9431832,1566.114498574,1258.7713019427,22.8492955434,22.3488968662
3525201,25665.1506262,1478.3391456942,1478.4098184205,20.9780476328,20.6268620359
3525300,82596.7340775,1413.3307618123,1381.9227691184,22.8962083897,22.1090585525
3525409,17451.5117878,1629.8386346522,1342.8474901052,22.9738149439,22.0998246452
3525508,46525.0473874,1591.9040319523,1414.5732354912,17.012748448,18.6440384665
3525607,48528.9119453,1388.7760630175,1280.3577362435,22.6981642654,23.2186126965
3525706,102128.79068,1335.7063598633,969.098236084,24.3577108383,24.0398073196
3525805,15207.0579751,1361.4762452475,1158.1103574772,23.76907382,23.1960751719
3525854,6825.18042597,1238.5157146194,1099.9552249926,21.590292706,21.3931546263
3525904,53091.1201242,1501.6565249167,1519.9018262204,21.4967768912,20.8472787972
3526001,67816.0125553,1280.2047616473,1270.8082685057,24.16527831,23.9573865212
3526100,99774.724056,1773.0448622297,2122.4040880812,21.4309341096,21.1929980059
3526209,64164.7074305,1584.866776974,1875.7402679537,21.7669974411,21.0817400619
3526308,32429.605732,1454.2526313417,1749.0220513919,20.7856018722,19.6904603573
3526407,46680.2670161,1249.6127319336,1146.2124023438,21.8040742874,21.4692211151
3526506,62910.4987106,1293.4786761237,1243.8909427046,24.3895403259,24.1872565321
3526605,21281.6050337,1519.8934660538,1635.608128038,20.3758235954,20.4572693868
3526704,49647.4429749,1433.317007177,1213.301888103,22.2092877857,21.5632816872
3526803,97196.5992468,1425.7184293083,1343.255953899,21.9490101841,21.7037505986
3526902,71038.083285,1423.6546194745,1151.0031373449,22.1561371696,21.4052106396
3527009,6097.60780895,1564.4538599517,1365.4538089749,21.1481116227,19.7932737648
3527108,67572.5487346,1303.0190541592,1036.9689213268,24.4700133999,23.5376708438
3527207,52800.0352047,1442.0048389656,1487.0842043182,19.2046368322,19.2482552361
3527256,13473.3348798,1326.4829584905,1058.1332493048,24.5920807147,24.4010244907
3527306,6740.28702055,1497.6015625,1549.3527832031,21.4917144775,20.8071784973
3527405,36728.6522963,1327.2096540153,1302.117859521,24.016343341,23.8738339433
3527504,22560.3884665,1418.8584425928,1213.2079870011,22.4110249488,22.3833478133
3527603,73000.157702,1479.2691532178,1242.9668062882,22.4886288361,22.3606899498
3527702,19585.7819061,1322.723201332,1268.0941981134,23.9469422141,23.7164322774
3527801,18248.4252643,1440.9263603955,1248.8192489266,22.536474432,22.5891909338
3527900,55815.6136445,1399.7387768005,1218.2539714245,22.8999844021,22.9639205456
3528007,27021.6668909,1410.7499679135,1369.4087423585,22.6110727793,21.9628427778
3528106,29411.0263756,1342.6269774753,959.0725589013,24.5160848938,24.3520167404
3528205,38759.9244177,1349.6279338423,1124.9812947937,24.8468932858,24.6017902547
3528304,36763.6260979,1337.6010323703,1068.998640826,24.7673280389,24.5202251047
3528403,25732.2260104,1417.8316386533,1408.6586411494,21.8340357443,21.2628728332
3528502,39534.5418836,1551.2078190615,1604.6044072847,21.2751701022,20.8541262257
3528601,27207.2962878,1486.6235553546,1212.9083945816,21.661959517,21.4400689169
3528700,105422.451189,1341.0772083315,1456.105387794,23.6789161485,23.5097256206
3528809,62345.938276,1404.7628969193,1256.5933986238,22.5796515929,22.7154265611
3528858,13469.0852963,1389.629985643,1082.03810071,24.0779702879,23.6955404613
3528908,21515.2836069,1320.4949128808,1335.3550072311,23.8392619165,23.811028571
3529005,138044.265172,1410.7643091279,1246.4889758129,23.0024961802,22.930271748
3529104,9061.97142154,1316.8294156969,1178.3427282137,24.8788778032,24.6049704421
3529203,146016.718985,1349.5810546875,1332.1901041667,23.3470719655,23.6025180817
3529302,63363.625455,1370.688372544,1206.0100013454,22.936803933,22.5613162289
3529401,7629.73653965,,,,
3529500,23375.2306885,1350.9892426129,972.62661116,24.322087415,23.932211177
3529609,26966.1675319,1352.3416773982,1091.1180602136,24.8553862075,24.5751724843
3529658,17555.4088903,1336.1141618899,1130.2963193751,24.9074008382,24.6800589892
3529708,100245.700951,1485.7977700687,1344.31216751,23.7234714085,22.9826581924
